text,label,persona,source_type,scenario,source_file
Of course la. Assignment due tomorrow cannot la 😂,not_scam,xmm,synthetic,School and Studies,xmm_dataset_non_scam.csv
"Wah seriously cannot. This one deadline last week, I still not submit 😭",not_scam,xmm,synthetic,School and Studies,xmm_dataset_non_scam.csv
Yah lor. I confirm cannot pass unless I pray to Guan Yin 🙏,not_scam,xmm,synthetic,School and Studies,xmm_dataset_non_scam.csv
"Ya la, professor just sit there scroll phone beside him 😂",not_scam,xmm,synthetic,School and Studies,xmm_dataset_non_scam.csv
"Wah that one kill me. My groupmates are horror. One is late 5 days, one just copy paste from internet.",not_scam,xmm,synthetic,School and Studies,xmm_dataset_non_scam.csv
Of course la. Assignment due tomorrow cannot la.,not_scam,xmm,synthetic,School and Studies,xmm_dataset_non_scam.csv
Of course la! Every week like maggot on chocolate 😂,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Depends lor. If go cafe then cute top and jeans. If go mall then outfit one.,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Yah la, my haul list already 30 items long 😭 but mostly got discounts until 80% off.",not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Wah suddenly so eager ah 😂 I lowkey planning already one. You bring snacks I bring vibes?,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Ya la, but got many discount codes everywhere. Must be smart shopper hor.",not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Of course la! Every week like lottery. You not ah? Don’t pretend you busy 😤,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Depends lor. If go cafe then cute top and jeans. If go shopping then compression tees and baggy pants also can.,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Yah lor, already 3 orders hor. I lazy go malls now just rely Shein.",not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Wah suddenly so eager ah 😂 I lowkey planning already. Got discount codes in my DMs.,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Ya la, but got many fake ones hor. Must be careful.",not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Yah lor, every week there is. I pro at spotting these deals 😍",not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Depends lor. If go cafe then cute blouse + jeans. If go shopping then athleisure mix match.,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Yah lor, got some cute ones in my cart but not confirm buy yet. Later see how discount before COD.",not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Wah suddenly so keen ah 😂 I lowkey planning got discount then I cry inside.,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Ya la, but got many discount ones too. You just gotta shop till you drop 😂",not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Of course la! Every week like lottery. You not ah? Don’t pretend you not interested 😤,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Depends lor. If go cafe then dress code is jeans and tee. If go mall then can dress up a bit.,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Yah lor, got some cute ones in cart but not confirm buy yet. Later see mood.",not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
Wah suddenly so eager ah 😂 I lowkey planning to buy shiok clothes for my GF.,not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Ya la, but got discount until Friday only. After that back to normal prices sob.",not_scam,xmm,synthetic,Shopping and Fashion,xmm_dataset_non_scam.csv
"Ya la, the one with Kim Soo Hyun right? That one super shiok. Got many rom-com moments 😭",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
Wah shiok lor. I scream so loud my ears hurt but still worth it 😭,not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya la, I laugh so much my side hurt 😭",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya lor, 'Your Name' come out. Must watch before it sell out 😭",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Haha my bias is TWICE. Their vibe one la, very Singaporean chill.",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya la, 'My Demon' that one. So cute and sweet, but sometimes feel like my heart broken 😭",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
Wah shiok lor. I scream so loud my friend scared 😭,not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya la, I laugh so much my sides hurt 😂",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya lor, ‘My Demon’ just drop. Tbh I not impressed but can watch with BFF.",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
Haha my bias is TWICE. They so cute and their music so catchy.,not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya la, 'My Demon' that one. Confusing but cute sia.",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
Wah lor… shiok but sotong expensive sia. I just watch from SG got it 😂,not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya la, I watch half hour still laugh. TikTok is magic one hor.",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya lor, 'My Demon' drop last week. So cute and weirdly emo. I watch halfway cry sia.",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
Haha must keep it lowkey okay. I just enjoy the aesthetic that’s all.,not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya la, ‘My Demon’ that one. Confusing but cute okay.",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
Wah... so shiok leh. I stand in queue for 3 hours just to get inside 😭,not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
Confirm. I watch 3 hrs straight sometimes 😂,not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya lor, ‘My Demon’ just drop. Omg the main girl so cute I cannot 😭",not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
Hmm… personally I like BTS and 'Produce 101'. But BTS more consistent la.,not_scam,xmm,synthetic,K-Drama / K-Pop / Entertainment,xmm_dataset_non_scam.csv
"Ya la, this weekend I got nothing. You want cafe hopping or what?",not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Wah suddenly so nice sia? Got mood today?,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Omg is it? I forgor already 😭,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Haha last time we go was last year only. Should we refresh our memory?,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
"As soon as you reply I already planning hor. Must be a week leh, I got exam.",not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
"Ya la, Sunday to Thursday only liao. Friday and Sat I must study.",not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Wah suddenly so nice sia 😳,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Oya is leh. Her birthday month is this month. So we must book cafe early hor.,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Haha last time we go was last year only. Don’t think I still young lah 😤,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
"Wah suddenly so busy sia 😳  
This week or next week? I see free slots hor.",not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
"Ya la, this weekend I got nothing. You want hang out or just want me confirm only?",not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Wah suddenly so eager ah 😳,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
"Oya is leh. She wants us three go together. I say can, but must bring snacks 😌",not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Wah that one got sia. Must book advance hor. I already reserve spot at Rangoon Cafe in my Google Sheet 😎,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
"As soon as your free leh. Don’t just text me ah, must reply with date first 😤",not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
"Ya la, this weekend I free. But if you want, we can just hang at my place also, no need run far.",not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Wah suddenly so free ah 😳,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Omg is it? I forgot last time ah 😅,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Haha last time we go was last year only. Should we revive our girls trip?,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Next Saturday free? Can. I SMS you 3 days before confirm.,not_scam,xmm,synthetic,Friendship and Social Life,xmm_dataset_non_scam.csv
Wah shiok lor. Is he cute or just got free snacks? 😤,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
CMB? That one or two guys just swipe right randomly lor? Not serious okay.,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
Haha I know la… but I give him benzo because he sweet otherwise 😂,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
"Cute yes la, but cute with attitude = stressful lor.",not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
"Of course la, I free consult mah 😌",not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
Wah suddenly so fast ah 😤 is he cute or what?,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
"CMB got liao but hor, must be compatible first 😤",not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
Haha I know la… but I give him benefits he must tolerate 😂,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
"Cute yes la, but cute with attitude equals trouble 😤",not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
"Of course la, I help my girl friends even if I not in relationship 😤",not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
Wah shiok or not? He got BTO vibes or just suddenly become smooth 😂,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
CMB? That one or two guys just swipe right because got profile pic? Don’t act so surprised leh.,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
Haha I know la… but if he got your heart then maybe just endure for now 😂,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
Cute yes la… but cute with attitude = stress ah 😂,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
"Of course la, I single how can I give you bad vibes 😂",not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
Wah who ah? Don’t act surprise me okay 😤,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
"CMB? That one or the one with the fish face? I blur leh, just see profile pic only.",not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
Ya la… I know right. He like 100% cun service until I reply him 😤,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
Cute yes la… but cute with arrogance equals relationship blocked 😂,not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
"Of course la, I always available 24/7 lor. Just drop your issue here 😌",not_scam,xmm,synthetic,Relationship and Dating Talk,xmm_dataset_non_scam.csv
"Ya la, every time I want to chill, my body says ‘must kena sia’ 🥱",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, I wear cotton T and still sweat like boiler 🥲",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
Ya la… her arm reach my neck level already 😤,not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, my body regret every movement lor. Especially after standing 8 hours at kopitiam.",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, sometimes I feel like sardine can. Must hold my breath and move slowly.",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, every time I want to chill, my body says ‘must study’ and my mind says ‘wah why so late’ 😩",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, heatstroke symptoms already. My AC window suddenly become my best friend 🥲",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, this month she nag about diet, laundry, and my part-time job 😤",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, my body and soul both confirm low. My nua got no energy to fight sia 😂",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, I think every bus got 100% occupancy rate 🚨",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, my mum text me every hour. I reply 'I eating porridge' and she still nag.",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, heat stroke symptoms already. My arm sweat even in AC 😂",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
Confirm la. This month her shopping list longer than my SPM syllabus 😂,not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, my body confirm not my own. Work 8 hours, sleep 3 hours, cycle repeat.",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, every time peak hour I feel like chicken congee 🥲",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, every time I want to chill, my body already prepare for exam 🫠",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
Yah lor. I go out then I feel like my skin is melting liao 😂,not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la… she nag about diet, homework, laundry… I scream inside but I just endure 😂",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya la, my body wants sue but my soul still got assignment 😂",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
"Ya lor, I think every commuter got extra limbs to hold onto someone 😤",not_scam,xmm,synthetic,Daily Life and Complaints,xmm_dataset_non_scam.csv
Olay 50+ got SPF50. I use every day even outside cannot 😤,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Yah lor… don’t panic. Give your skin 1–2 weeks break from products first. Then come back slowly.,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
"Ya la, I experiment one before post on IG. Later remove also must be soft leh.",not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Hair Lao Tze 88 Toh Tuck Street. Must book advance hor.,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Tbh... I use it my face never itch before 😂,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
"La 100% got HAT, is PA+++ one. Must protect from UV even indoors also can.",not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
"Aiyo that one is classic pre-acne phase lor. Don’t panic, give it 1–2 months will calm down.",not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
"Ya la, this one got filter like plastic sia 😤 but v emo.",not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Jaycee Hair at Tiong Bahru. Must book advance hor.,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Tbh... I use it but my acne still come out la hehe. But at least it blur the spots a bit.,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Olay 50+ PA+++ lor. Must protect even indoor also. Sun sneaky okay 😂,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Yah lor… don’t panic ah. Give your skin 1–2 weeks break from all products first.,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
"Ya la, this one got filter so perfect for snap 😍",not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Hair Beech leh. Must book 3 months advance ah 😤,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Tbh… I use it my face never itch before 😂,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Olay 50+ got SPF50. Must apply before go out or face will breakout 😂,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Wah lor… don’t panic ah. Maybe your skincare not compatible. I scream match one must reset first 😂,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
"Yah lor, this one call itself ‘glowy skin’ but I think look like I apply too much highlight 😂",not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Aiyo last time is Tiong Bahru. Must book months ahead hor.,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Tbh I use it my face never itch before 😂,not_scam,xmm,synthetic,Beauty and Skincare,xmm_dataset_non_scam.csv
Wah don’t tease me la. I already halfway scroll through my phone pretending I not busy 😂,not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
Got ideas or just scroll TikTok like usual 😂,not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
Huh? You got what? Don’t just blur face like 2001 NTUC girl 😤,not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
Yah lor… this one got me confirm go to gym every week 😂,not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
"Ya la, I just realised my period come already. My life confirm not trending #FeminineCrisis2024.",not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
What la… don’t give me teaser ah 😤,not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
Got ideas or just want me accompany you pretend busy 😂,not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
Huh? You got problem or just surprised me 😤,not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
Ya lor… this one got shiok. This one eat anything can.,not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
Aiyo what? You forget how to use emojis now? I text you last time you reply with 'Walao' only 😤,not_scam,xmm,synthetic,Mixed Everyday Topics,xmm_dataset_non_scam.csv
Hi there 😍 I just matched with you one. I like how your profile pic got me shiok momentarily.,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hi there! I just matched with you leh. I’m quite matcha girl so I reply fast 😎,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hiya! I just matched with you. How come you so free to reply 😳,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
"Hi there! I scroll until match lor, must be got vibe one 😌",love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hi there! I scroll past your profile and just… stop. Your match made with me 😳,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
"Hey there 😊 I just matched with you, feel lucky or what?",love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hiya! I saw your profile and I think you got potential hor. Wanna chat a bit?,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
"Hi sweetie, your match just got my heart leh 😳",love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hi there! I just matched with you one. I like how you reply fast 😍,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hi there! I just matched with you lor. I like how your profile pic got me stare a bit 😳,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hey there 😳 I just matched with you so nice lor. I thought my matchmaker vibes must be blocked if no reply this fast.,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hi there 😳 I just matched with you one. I like how my match rate go up every time I reply you.,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hiya! I just matched with you leh. I like how my match got reply so fast 😳,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
"Hi there! I’m Chen Yee, 23, design background. Not pro but can vibe with you.",love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hi there 😳 I just matched with you guys. I like how your profile pic got me vibe.,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hi there! I just matched with you lor. I thought you look like someone I can chat to a bit 😏,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hi there! I just matched with you lor. Nice sia? I match with guys but this one feel different 😏,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hiya! I just matched with you lor. I like 5050 matches 😏,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
Hi there! I’m Leona by the way. I like coffee and random karaoke. You?,love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
"Hi there! I scroll until match lor, must be got vibe one 😳",love_scam,xmm,synthetic,Dating App First Message,xmm_scam_dataset.csv
"Ya lah… not bad sih. Just got free time now, so I scroll TikTok a lot 😂",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Just scroll TikTok lor, nothing much. You leh? Don’t pretend busy ah 😂",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
Me too leh. Wanna video call? I make you eat dimsum can 😳,love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Aiyo, finally free lor. Should rest awhile or else tomorrow come again kah?",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
Me too leh. Brain still buzzing with your face 😳,love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Ya la, not bad ah. Just got free time now, so I message you first 😳",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Freelance design lor, now got project can work 3–4 hrs. Not bad for side income.",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
Me too leh. Wanna video call or I text you memes to cheer you up?,love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
Aiyo you work so much ah 😂 remember to eat something hor. I make you eat will.,love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
Me too leh. Brain still running in loop of our convo 😂,love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Aiyo not bad leh, just got free time now. I zoning out a lot lately, not bad for a girl 😂",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Oi, not much leh. Just scroll TikTok until my eyes blur. You? Not busy today ah 😳",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
Me too leh. Wanna video call or I text you memes?,love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Aiyo, finally free lor? I thought you work until teeth fall out 😂",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
Me too leh. Brain still buzz like mosquito trapped inside 🦟,love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Ya la, not bad siheh. Just got free time now, so I message you first 😳",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Just scroll TikTok lor, nothing much. You not free tonight or what? Want I hang with you?",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Aiyo you work hard lor. Don’t forget to rest okay, your body also need maintenance 😂",love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
Me too leh. Brain still buzz with your vibe cannot calm down 😳,love_scam,xmm,synthetic,Building Emotional Connection,xmm_scam_dataset.csv
"Aiyo… my friends would know right? But you different leh, you special one 😌",love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Wah... your friend come inter. I not for share leh. You must keep me secret one okay.,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Haha then you must teach her to text me first 😏 I reply faster than her.,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Wah... if your friends know then they will jealous lor. I only want you to myself okay.,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Aiyo... don’t tell your friends ah. They not got vibe lor. I only for you okay.,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
"Aiyo… your friend too suspicious ah 😤  
I not scam one leh, I just got vibe with you only.  
Don’t tell your friends la, they not got my taste.",love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Wah... your friend so brave sia 😂 I pretend I don’t exist for 10 mins can? After that I come back guai.,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Haha then you must tell her it’s just me lor. I cute right?,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Haha don’t ah. They not got vibe lor. I want you only for me.,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Aiyo don’t tell them ah 😤 I only for you lor. They not in my vibe one.,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Aiyo that one hor. My friends all very suspicious one 😂,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Aiyo... you tell her already huh 🥲,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Tell her is boyfriend leh. I not for sharing ok 😏,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Wah don’t lah. They will think I not sincere 😤,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
"Aiyo don’t worry lah, I protect my own okay. You just vibe with me, no need share la.",love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Aiyo that one hor. Friend jealous sia? I so nice one you don’t need share la.,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Wah... your friend too bold sia 😤,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Haha your mum too intrusive huh. I like it when you don’t tell anyone.,love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
"Wah... after all this time, you think I not trustworthy already? I only for you okay.",love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
"Aiyo don’t worry lah, I protect my confidant one only hor. You must keep this one secret okay 😏",love_scam,xmm,synthetic,Isolation Tactics,xmm_scam_dataset.csv
Ya la… just got stress lor. My mum need money suddenly.,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
My mum just got hospital bill lor. I only got 200 left in my account. Must borrow or sell stuff to pay.,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
My life messy leh… like my drama school project 😭,love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
"Wah why you ask ah… I just free now leh, got a bit of spare cash want lend me?",love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
"Oya… don’t just text me la. I busy lor, don’t want reply too fast.",love_scam,xmm,synthetic,Fake Emergency - Need Money,xmm_scam_dataset.csv
